2018-03-14 22:10:49 INFO  TestBase:37 - Creating object of firefox
2018-03-15 23:25:26 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:26 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:27 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:27 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:27 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:27 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:28 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:28 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:29 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:29 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:29 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:29 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:29 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:30 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:31 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:31 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:31 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:32 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:32 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:32 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:33 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:33 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:33 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:34 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:34 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:34 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:34 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:35 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:35 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:35 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:36 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:36 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:36 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:36 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:37 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:37 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:37 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:38 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:38 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:38 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:38 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:39 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:40 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:40 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:41 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:41 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:41 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:41 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:42 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:42 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:42 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:43 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:43 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:43 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:43 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:44 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:44 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:44 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:45 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:45 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:45 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:45 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:46 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:47 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:47 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:47 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:48 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:48 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:48 INFO  TC001_VerifyLoginWithInvalidCredentials:46 - Closing browser ======
2018-03-15 23:28:22 INFO  ExcelReader:57 - LAST CELL # : 3 , LAST ROW # : 11
2018-03-15 23:28:22 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:24 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:24 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:24 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:25 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:25 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:25 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:25 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:26 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:26 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:26 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:27 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:27 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:27 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:27 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:28 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:28 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:28 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:29 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:29 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:29 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:29 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:30 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:30 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:30 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:31 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:31 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:31 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:31 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:32 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:32 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:32 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:33 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:33 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:33 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:33 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:34 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:34 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:34 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:35 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:35 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:35 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:35 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:36 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:37 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:37 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:37 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:37 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:37 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:37 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:38 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:39 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:39 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:40 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:40 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:40 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:40 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:41 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:41 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:41 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:42 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:42 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:42 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:42 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:43 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:43 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:43 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:44 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:44 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:44 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:44 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:45 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:28:45 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: //*[@id='email']]
2018-03-15 23:28:45 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:28:46 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c22aa48d-e350-7446-aa32-f91507666c80)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:28:46 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:28:46 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:28:47 INFO  TC001_VerifyLoginWithInvalidCredentials:46 - Closing browser ======
2018-03-15 23:34:09 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:10 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (3df39fb2-4f75-9e4e-ab72-312d2a1a3a58)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:34:10 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (3df39fb2-4f75-9e4e-ab72-312d2a1a3a58)] -> xpath: //*[@id='email']]
2018-03-15 23:34:11 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (3df39fb2-4f75-9e4e-ab72-312d2a1a3a58)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:34:11 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (3df39fb2-4f75-9e4e-ab72-312d2a1a3a58)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:34:11 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:34:11 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:12 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:34:12 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:34:15 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:34:17 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:18 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (81b1ea82-e862-3345-b771-b6239d70c824)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:34:18 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (81b1ea82-e862-3345-b771-b6239d70c824)] -> xpath: //*[@id='email']]
